id,company_name
161,Claussen + Wöbke Filmproduktion GmbH
26192,Chestnut Hill Productions
6018,Sahamongkol Film International
67173,Blue Train Productions
1429,Italian International Film
20004,"Zanuck Company, The"
8879,Severe Entertainment
1363,Haft Entertainment
25205,Soficinéma 3
62744,Luz Mágica Produções
1443,Matchmaker Films
5488,Fox Film Corporation
78701,Kino Korsakoff
3538,Gunn Films
7056,Red Horse Films
13437,Champs-Élysées Productions
6535,Narrow Bridge Films
67930,Chal Productions
3034,TV Tokyo
1205,Endgame Entertainment
45852,Comedy Partners
20615,AEC
26149,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG
5333,Zeta Entertainment
6996,Apostle
2233,Bristol Bay Productions
7887,Endymion Films
21331,Salon Films
60611,Lauren Levine Productions Inc.
78239,Cofimage 6
74695,Ming Productions
14180,Laurel Entertainment Inc.
51320,Les Films du Yaka
393,MACT Productions
6710,BBC Drama Group
24140,Alternative Investments of Michigan
12745,British Screen Productions
38555,Cinema 7
53511,National Air and Space Museum
11557,Muhan Investment
6116,Argos Films
93380,Eleventh Street Production
44751,Vision Associates Productions
3002,Tristes Tropiques
18,Gracie Films
2974,Pope Productions
961,Roger Birnbaum Productions
4169,Kanzaman
17559,Scanbox Entertainment
137,Great American Films Limited Partnership
6455,Edward R. Pressman Film
27104,Imaj
14227,Northbrook Films
90101,Polaris Pictures
4956,International Cinevision Productions
35050,Sil-Metropole Organisation Ltd.
18875,Leland Hayward Productions
10760,VIP 1 Medienfonds
20170,Canadian Television Fund
8832,Noelle Entertainment Limited
44962,The Movie Group
14538,Mulberry Square Productions
47043,Posto 9
11231,Fox Animation Studios
1657,Greenwich Film Productions
46222,Hey Eddie
56396,Snider Than Thou Productions Inc.
23526,Streetlight Films
3447,IMAX
23370,Constant c Productions
12360,Vestron Pictures
877,Casey Silver Productions
11332,La Sept-Arte
4868,Asahi Broadcasting
16772,Little Bear
827,VIP 3 Medienfonds
51762,Bregman-IAC Productions
10532,World Productions
14668,Shibata Organisation
1147,Madeleine Films
94,ARTE France Cinéma
2101,C.B. Films S.A.
20739,Island Pictures
2159,Hal Roach Studios
10348,Republic Pictures (II)
89137,Second Street Films
14686,Vista
385,Stanley Kubrick Productions
938,First Floor Features
52109,Typhoon
8739,Das Films
91303,Out of the Dark Productions
10096,Walter Wanger Productions
5405,Roy Andersson Filmproduktion AB
38674,Ciné Télé Action
81801,BKP Film
1432,Republic Pictures
11602,Vision View Entertainment
21854,Star Partners III Ltd.
289,Ingenious Film Partners
65682,Progres Film Distribution
2670,Margo Films
24827,Red Mullet Productions
9330,Frank Capra Productions
1053,Got Films
57783,Sept Films Cinema
10153,Simian Films
29577,Münchner Lichtspielkunst
11705,Los Hooligans Productions
3,Pixar Animation Studios
22060,D & B Films Co. Ltd.
608,Dor Film Produktionsgesellschaft GmbH
14389,Burroughs Productions Inc.
7532,Scorpion Film Production
71988,Hong Kong Film Directors Guild
46328,Lightyear Entertainment
6901,Prescience
1894,Josephson Entertainment
79028,X3 Canada Productions
360,Geffen Pictures
3495,Steamroller Productions
84840,Thousand Cranes Filmworks
20777,British Screen Productions
761,Cinehaus
1423,Escape Artists
5017,Mars Production Corporation
19926,Skate Away Productions
2997,Dragon Pictures
2147,Echo Lake Productions
14755,Sofinergie Films
38664,Sheinberg Productions
11016,Like Mike Productions
16774,Peters Entertainment
8253,Skylark Productions
65199,Northern Arts Entertainment
66910,Omega Film & Television
16026,FIT Productions
30702,Multicom entertainment
3887,Velvet Steamroller Entertainment
19529,Redemption Productions
3164,BBC Worldwide
62377,Swinson-Starkey Productions
36555,Famous Players
8609,TriStar Television
11054,First Look International
236,October Films
1984,Government of West Bengal
5409,Bing Crosby Productions
1521,Artemis Film
7220,Capcom
13765,Lake Films
5175,Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC)
3475,Walt Disney Television Animation
23906,Petrobrás
958,Japan America Picture Company
4665,Addis Wechsler Pictures
30994,Union Générale Cinématographique (UGC)
11833,Dream Venture Capital
6254,"Jim Henson Company, The"
11911,Partizan Films
1742,Les Films 13
48942,Alaska Film Partners Ltd.
3434,David L. Wolper Productions
330,Fanes Film
38374,Cinépix Film Properties (CFP)
53408,TEAM Communications Group
6783,Nordisk Film/TV
16915,King Features Production
67319,Lucky 50 Productions
55151,Buckeye Films
8844,Artista Management
3568,Teeth
16977,Allied Films
17893,F.D. Cinematografica
1005,Sweetwater
40605,Radio Telefís Éireann (RTÉ)
3557,Seraphim Films
273,Tatira-Hiller Productions
12924,Above All Things Inc
46296,Prisma Film
38781,L Films
94304,Mullis Capital Independent
13813,Millennium Films
525,Ixtlan Productions
2833,Independent Pictures (II)
8876,Eurotrustees
15127,Boll KG
2240,Erbograph Co.
7901,Harmony Gold
55576,Erre Cinematograsica S.r.l.
33027,House of Spirits Film
1219,Baby Cow Productions
208,Bac Films
793,Galatée Films
20292,Mirador Films
34,Sony Pictures
4107,NEST Family Entertainment
28762,Mokép
62343,Crimes of the Heart S.A
39527,Weiny Bro Prods.
3418,Famous Films (II)
13187,JDI productions
25024,Investimage 2
10258,Pimlico Films
15980,Incorporated Television Company (ITC)
4288,Madhouse
15340,Rivdel Films
1693,Nina Saxon Film Design
69770,DEFA-Studio für Spielfilme
52619,Fifty First Films
500,Goldcrest Films International
32793,CST Telecommunications
1141,Engine Films
52144,Fries Entertainment Films
1806,Warwick Productions
68154,Hutch Films LLC
12423,Sputnik Productions
12424,TV Man Union
1683,Andell Entertainment
32841,Win's Entertainment Ltd.
6617,23 Giugno
1823,Arwin Productions
40769,Sanford/Pillsbury Productions
6033,Paramount
11391,Tribeca Productions
1677,Mediaset
11542,Funky Buddha Productions
68621,St. Petersburg Clearwater Film Commission
40768,Navert Film
40757,Rain film
23491,Tenerife Film Commission
2503,Kamera Film Unit
16062,Bayahibe Films Ltd.
87008,Universal Pictures Co. Inc.
5381,Backup Films
79534,Flemington Pictures
22224,Epica Ltd.
130,Jerry Bruckheimer Films
6231,London-Cannon Films
25846,BSF Film
18329,Media Home Entertainment
25807,Les Films Georges de Beauregard
4581,Dovzhenko Film Studios
16004,Blood Money Partners LP
1314,Hammer Film Productions
30268,Pain Unlimited GmbH Filmproduktion
84526,Cinema '84/Greenberg Brothers Partnership
19107,Helena Productions
7331,Brouwersgracht Investments
13987,Winchester Pictures Corporation
8719,Isle of Man Film Commission
36995,Anuline
4697,Sunset Productions
721,Zenith Productions
16275,Film Development Fund
2527,Marc Platt Productions
14269,Hill-Hecht-Lancaster Productions
10647,Unité Trois
19944,"Carousel Picture Company, The"
1584,ITC Entertainment
639,DR TV
20669,Winking Productions
53672,Green/Renzi
47264,Watership Productions
282,Bookshop Productions
283,Notting Hill Pictures
12270,Daniel Bobker Productions
3405,Mediacorp Raintree Pictures
255,Paradis Films
7254,Greek Film Center
1611,Sarah James Productions
20376,Kalis Productions GmbH & Co. Zweite KG
85742,Multivision
10769,Greek Television ET-1
75942,Midwinter Films
33152,Theo Angelopoulos Films
2786,Warner Home Video
4217,War activities committee of the motion pictures industry
15276,Channel 4 Television Corporation
33155,Classic
3935,Trust the Man LLC
14390,Jerry Gershwin Productions
3707,The Film Factory
40997,Escima
1246,River Road Entertainment
15460,Ignite Entertainment
361,Blue Parrot Productions
8068,Mindfire Entertainment
15461,HSX Films
15138,Portrait & Cie
21409,MFP Munich Film Partners GmbH & Company I. Produktions KG
68807,Hodcarrier Films
1009,Crown International Pictures
16593,Hemdale
38005,Neufeld Rehme Productions
748,Mosaic Media Group
4811,Warner Premiere
10715,Alfred J. Hitchcock Productions
27597,Sciarlò
11444,Lumiere
884,TPS Cinéma
77919,O.D.D. Entertainment
2104,Tangled Web Productions
1538,Comedy Central
7480,Comedy Central Films
2507,"Todman, Simon, LeMasters Productions"
1333,Benedict Pictures Corp.
4657,Cinema Plus
57088,Sonnenfeld Josephson Worldwide Entertainment
22533,Iberoamericana Films Internacional
15700,Chickie The Cop Production
461,Les Films Christian Fechner
6303,Rakontur
22512,Arlington Road Productions Corporation
93580,Wonder works studios entertainment group
22513,Gorai / Samuelson Productions
74895,Romikin S.A.
11932,Centre du Cinéma et de l'Audiovisuel de la Communauté Française de Belgique
22514,Samuelson Productions
693,Alicia Produce S L
195,Pole Star
30232,Compagnie Eric Rohmer (CER)
2406,Filmförderung Hamburg
20873,Columbia TriStar Home Video
15120,Tigon Pictures
47565,Black Rhino Productions
260,Heritage Films
3453,Umbrella Films
20477,DiC Entertainment
52795,Harris-Kubrick Productions
4323,Minotaur Productions
1712,Odessa Films
11671,Studio 4°C
516,Seven Arts Productions
89629,Say It Isn't So Productions
16850,ApolloMedia Distribution
53222,Cervantes Films
446,Thinkfilm
10897,Sédif Productions
1525,Philippe Dussart S.a.r.l.
6237,Porchlight Films
1728,Sandrews
34281,Santa Clara Productions
1445,Golan-Globus
8310,American Filmworks
6362,Flyboys Films
12049,Alan Jay Lerner Productions
23792,Scary Stuff
4469,BAV Film
1286,World Wide Productions
8263,EMI Films
3205,Surefire Film Productions
21590,Pressman Productions
2280,Les Films des Tournelles
7981,Pathé
2785,Warner Bros. Animation
597,Irish Dreamtime
11955,Sogepaq
15889,Stand See
692,Sogecine
13367,CDI
22622,Consejo Nacional para la Cultura y las Artes (CONACULTA)
3334,Adam Fields Productions
8409,United Productions of America (UPA)
4542,Agamemnon Films
81140,Two Girls Productions
14154,Essex Productions
7434,Favourite Films NV
3242,Base 12 Productions
90195,Corrupter Production Service Ltd.
90196,Takoma Entertainment
10316,British Columbia Film
72874,Providence Entertainment
100687,Famous Films
87895,TVP1
8313,Playboy Productions
1615,Fortissimo Films
38180,Dark Matter Productions
10895,Cometstone Pictures
39711,Dalton Films
15988,Première
1312,The Mount Company
883,Les Productions du Champ Poirier
67709,Cinema City Films
22587,CAB Productions
5426,Benedict Bogeaus Production
23938,Burke/Samples/Foster Productions
959,IndieProd Company Productions
854,Sofica Europacorp
79035,La Sofica Gimages 2
33025,winchester films
15842,Alfa Cinematografica
30334,InterAL
22817,Rex Entertainment
13992,Hemisphere Pictures
9211,Albert Band International Productions Inc.
38963,Fontaine Sarl
53997,Mars Production Pty. Ltd.
14159,Seven Arts Pictures
10879,Tom Ward Enterprises
23541,Lakeline Productions Ltd.
44382,Decla-Film-Gesellschaft Holz & Co.
3546,Hollywood Media Bridge
57301,Mine Film
348,Bedford Falls Productions
15278,British Broadcasting Corporation (BBC)
83479,Ticket Productions
1645,Scott Free Productions
20920,Meercat Films
6542,Pricel
37498,Neverland Films
2079,Banshee
21839,Blue Star Productions
8014,Eagle Beach Productions
792,Radio Télévision Belge Francophone
2811,Neo Art & Logic
5006,Exposed Film Productions AS
5404,Norsk Rikskringkasting (NRK)
5482,Bewlay Bros.
427,PSO International
84496,Ciné Libre
88166,38 Productions
91526,Fida Attieh Productions
251,Avenue Pictures Productions
3341,Fuji Television Network
18705,Highroad Productions
54,The Independent Film Channel Productions
23015,Transcontinental Film Productions (London)
21953,Feature Film Project
4284,Century Films
357,Vía Digital
11593,Deliverance Productions
2721,Jinks/Cohen Company
58287,Mack-Taylor Productions
5479,Talking Heads
15806,Arnold Stiefel Company
44592,The Czech Republic State Fund for Support and Development of Cinematography
3462,Walter Shenson Films
13962,Innovisions
7401,Delphi IV Productions
1094,Homerun Productions
81802,Buc-Film
582,Hachette Première
7402,Vistar Films
57624,Olsen Levy
27105,Frontera Productions
43995,Nancy Enterprises Inc. (I)
59951,Bisgrove Entertainment
20049,DuArt
3952,Hemdale Film
29,Topcraft
4724,BLT Productions
5061,Children's Television Workshop
2075,MMG Film & TV Production
37434,Fauna Productions
7571,LionsGate
76,Zentropa Entertainments
23690,Coast Ridge
16833,Marked Entertainment
14739,Spitfire Pictures
1438,Quadra Entertainment
5038,Granox Productions
35399,Dramatiska Institutet
50433,Conquistador Entertainment
93143,Societa Investimenti Milanese (S.I.M.)
1023,Nelvana Limited
93144,Vides Produzione
57337,Dolshor Productions
18742,ABC Entertainment
10046,Wanda Visión S.A.
11945,Celebrated Productions
22540,New Breed Productions
13969,Globo Filmes
572,New Amsterdam Entertainment
35442,Radio Televisión Española (RTVE)
59423,"The Straight Story, Inc"
3919,Earthbound Human Productions Inc.
4616,Freestyle Releasing
8533,Liddell Entertainment
3593,Brandenberg
80461,Carolco International N.V.
643,Société Nouvelle Pathé Cinéma
10991,Jon Shestack Productions
1627,Maran Film
517,Allied Artists
96035,Hawk's Nest Productions
3719,Ljubavny Film
7508,Produzioni Europee Associati (PEA)
44449,Kinema Sarajevo
22133,JEMPSA
1251,ARD
49255,Televizija Sarajevo
10937,Grey Matter Entertainment
753,Nouvelles Éditions de Films (NEF)
6366,Younggu-Art Movies
95294,BDE Entertainment
80256,Transeuropa S.A. Cinematografica
22959,Union film
15913,Associated British Picture Corporation (ABPC)
89190,Rodgers & Hammerstein Productions
27100,Zeynofilm
588,Mitteldeutscher Rundfunk (MDR)
14225,Waterfall Prouctions
354,Orly Films
15314,Aeteas Filmproduktions
4236,Les Films Balenciaga
40276,Skipped Parts Productions
1179,Ciné Cinq
12965,Investimage 3
84953,Club des Investissments
2089,Samuels Media
84954,Sofica Sofinergie
3893,JF Productions
315,Filmstiftung Nordrhein-Westfalen
14222,Skyewiay
5579,Metro-Goldwyn-Mayer British Studios
19616,L&P Productions
10483,Theatre Le Rex S.A.
6095,Subafilms
11554,Korea Pictures
3226,Cloud Ten Pictures
89628,Maroon Entertainment
52678,The De Mann Entertainment Company
69888,The Jozak Company
10761,Danjaq
20289,Asia Union Film & Entertainment Ltd.
3982,Darkwoods Productions
34842,Seventh Picture Productions LLC
26288,Pegaso Cinematografica
13819,Lower East Side Films
33624,Wood-Thomas Pictures
25679,Independent Pictures
843,Werner Herzog Filmproduktion
51772,Nine Yards Productions
5772,Inter Hemisphere
10869,Filmverlag der Autoren
89303,Palo Vista Productions
4582,Xi'an Film Studio
75190,ALEF Film & Media Group
17738,Majestic Pictures
4434,Green Moon Productions
7799,TF1 International
179,The Magnolia Project
20979,Colomby/Keaton Productions
75413,nordmedia Fonds GmbH
1802,Lowndes Productions Limited
2403,Monterey Films
22847,International Film Corporation
690,Handprint Entertainment
13723,Bruce Brown Films
79022,Sofica Poste Image
5349,Productions Cyme
1600,Craven-Maddalena Films
830,Senator International
83478,Gradski Kina
36920,Maestranza Films
3445,Kudos Productions Ltd.
23510,Hollywood Films
59354,KB Erik the Viking
34284,C.G.K. Productions
26009,Delta Images
85721,Fox Entertainment Group
21673,Discovery Films
33131,Libra Productions Inc.
4214,Jubilee Pictures Corporation
